Имя файла;Исходный путь;Конечный путь;Категория;Раздел;Подпапка;Ревизия;Тип файла;CRC;Статус
GPNG-GEP-RD-0407.501-000-CI-AR-CD-001_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0228\ФР\GPNG-GEP-RD-0407.501-000-CI-AR-CD-001_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-CI-AR\Рев. A\ред.формат\GPNG-GEP-RD-0407.501-000-CI-AR-CD-001_rA_RU.dwg;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-CI-AR;A;ред.формат;e1658c59;duplicate
GPNG-GEP-RD-0407.501-000-CI-AR-DWG-005_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0228\ФР\GPNG-GEP-RD-0407.501-000-CI-AR-DWG-005_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-CI-AR\Рев. A\ред.формат\GPNG-GEP-RD-0407.501-000-CI-AR-DWG-005_rA_RU.dwg;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-CI-AR;A;ред.формат;3d83f038;duplicate
GPNG-GEP-RD-0407.501-000-CI-AR-DWG-006_rAH_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0228\ФР\GPNG-GEP-RD-0407.501-000-CI-AR-DWG-006_rAH_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-CI-AR\Рев. AH\ред.формат\GPNG-GEP-RD-0407.501-000-CI-AR-DWG-006_rAH_RU.dwg;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-CI-AR;AH;ред.формат;226f3a01;duplicate
GPNG-GEP-RD-0407.501-000-CI-AR-DWG-009_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0228\ФР\GPNG-GEP-RD-0407.501-000-CI-AR-DWG-009_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-CI-AR\Рев. A\ред.формат\GPNG-GEP-RD-0407.501-000-CI-AR-DWG-009_rA_RU.dwg;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-CI-AR;A;ред.формат;600c2b2e;duplicate
GPNG-GEP-RD-0407.501-000-CI-AR-LST-001_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0228\ФР\GPNG-GEP-RD-0407.501-000-CI-AR-LST-001_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-CI-AR\Рев. A\ред.формат\GPNG-GEP-RD-0407.501-000-CI-AR-LST-001_rA_RU.dwg;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-CI-AR;A;ред.формат;9dbae940;duplicate
GPNG-GEP-RD-0407.501-000-CI-AR-PLN-002_rAH_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0228\ФР\GPNG-GEP-RD-0407.501-000-CI-AR-PLN-002_rAH_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-CI-AR\Рев. AH\ред.формат\GPNG-GEP-RD-0407.501-000-CI-AR-PLN-002_rAH_RU.dwg;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-CI-AR;AH;ред.формат;6df6c54b;duplicate
GPNG-GEP-RD-0407.501-000-CI-AR-PLN-003_rAH_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0228\ФР\GPNG-GEP-RD-0407.501-000-CI-AR-PLN-003_rAH_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-CI-AR\Рев. AH\ред.формат\GPNG-GEP-RD-0407.501-000-CI-AR-PLN-003_rAH_RU.dwg;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-CI-AR;AH;ред.формат;04f15e98;duplicate
GPNG-GEP-RD-0407.501-000-CI-AR-PLN-004_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0228\ФР\GPNG-GEP-RD-0407.501-000-CI-AR-PLN-004_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-CI-AR\Рев. A\ред.формат\GPNG-GEP-RD-0407.501-000-CI-AR-PLN-004_rA_RU.dwg;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-CI-AR;A;ред.формат;04f70c9a;duplicate
GPNG-GEP-RD-0407.501-000-CI-AR-SPE-001_rA_RU.docx;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0228\ФР\GPNG-GEP-RD-0407.501-000-CI-AR-SPE-001_rA_RU.docx;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-CI-AR\Рев. A\ред.формат\GPNG-GEP-RD-0407.501-000-CI-AR-SPE-001_rA_RU.docx;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-CI-AR;A;ред.формат;bde42d64;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK-BOQ-001_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\PDF\GPNG-GEP-RD-0407.501-000-IF-NVK-BOQ-001_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. AH\пдф\GPNG-GEP-RD-0407.501-000-IF-NVK-BOQ-001_rAH_RU.pdf;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;AH;пдф;9bea1946;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK-BOQ-002_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\PDF\GPNG-GEP-RD-0407.501-000-IF-NVK-BOQ-002_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. AH\пдф\GPNG-GEP-RD-0407.501-000-IF-NVK-BOQ-002_rAH_RU.pdf;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;AH;пдф;df59ab84;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK-CD-001_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\PDF\GPNG-GEP-RD-0407.501-000-IF-NVK-CD-001_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. A\пдф\GPNG-GEP-RD-0407.501-000-IF-NVK-CD-001_rA_RU.pdf;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;A;пдф;4a778638;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-002_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\PDF\GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-002_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. AH\пдф\GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-002_rAH_RU.pdf;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;AH;пдф;dd910460;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-003_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\PDF\GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-003_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. A\пдф\GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-003_rA_RU.pdf;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;A;пдф;cc8b26c2;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-004_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\PDF\GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-004_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. AH\пдф\GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-004_rAH_RU.pdf;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;AH;пдф;742b3ffd;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-005_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\PDF\GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-005_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. AH\пдф\GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-005_rAH_RU.pdf;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;AH;пдф;49bd92c2;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK-PLN-006_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\PDF\GPNG-GEP-RD-0407.501-000-IF-NVK-PLN-006_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. AH\пдф\GPNG-GEP-RD-0407.501-000-IF-NVK-PLN-006_rAH_RU.pdf;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;AH;пдф;bae86c75;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK-PLN-007_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\PDF\GPNG-GEP-RD-0407.501-000-IF-NVK-PLN-007_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. A\пдф\GPNG-GEP-RD-0407.501-000-IF-NVK-PLN-007_rA_RU.pdf;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;A;пдф;c55ac570;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK-SPE-001_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\PDF\GPNG-GEP-RD-0407.501-000-IF-NVK-SPE-001_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. AH\пдф\GPNG-GEP-RD-0407.501-000-IF-NVK-SPE-001_rAH_RU.pdf;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;AH;пдф;8df9d378;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK-SPE-002_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\PDF\GPNG-GEP-RD-0407.501-000-IF-NVK-SPE-002_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. A\пдф\GPNG-GEP-RD-0407.501-000-IF-NVK-SPE-002_rA_RU.pdf;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;A;пдф;90bf8ee1;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\PDF\GPNG-GEP-RD-0407.501-000-IF-NVK_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. A\пдф\GPNG-GEP-RD-0407.501-000-IF-NVK_rA_RU.pdf;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;A;пдф;3353789b;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK-BOQ-001_rAH_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\ФР\GPNG-GEP-RD-0407.501-000-IF-NVK-BOQ-001_rAH_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. AH\ред.формат\GPNG-GEP-RD-0407.501-000-IF-NVK-BOQ-001_rAH_RU.xlsm;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;AH;ред.формат;654b212b;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK-BOQ-002_rAH_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\ФР\GPNG-GEP-RD-0407.501-000-IF-NVK-BOQ-002_rAH_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. AH\ред.формат\GPNG-GEP-RD-0407.501-000-IF-NVK-BOQ-002_rAH_RU.xlsm;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;AH;ред.формат;9af8a7e1;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK-CD-001_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\ФР\GPNG-GEP-RD-0407.501-000-IF-NVK-CD-001_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. A\ред.формат\GPNG-GEP-RD-0407.501-000-IF-NVK-CD-001_rA_RU.dwg;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;A;ред.формат;901943b0;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-002_rAH_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\ФР\GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-002_rAH_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. AH\ред.формат\GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-002_rAH_RU.dwg;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;AH;ред.формат;2e3bf9f7;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-003_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\ФР\GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-003_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. A\ред.формат\GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-003_rA_RU.dwg;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;A;ред.формат;d942548e;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-004_rAH_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\ФР\GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-004_rAH_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. AH\ред.формат\GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-004_rAH_RU.dwg;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;AH;ред.формат;a3269adf;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-005_rAH_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\ФР\GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-005_rAH_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. AH\ред.формат\GPNG-GEP-RD-0407.501-000-IF-NVK-DWG-005_rAH_RU.dwg;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;AH;ред.формат;4702be4f;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK-PLN-006_rAH_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\ФР\GPNG-GEP-RD-0407.501-000-IF-NVK-PLN-006_rAH_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. AH\ред.формат\GPNG-GEP-RD-0407.501-000-IF-NVK-PLN-006_rAH_RU.dwg;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;AH;ред.формат;93c98016;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK-PLN-007_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\ФР\GPNG-GEP-RD-0407.501-000-IF-NVK-PLN-007_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. A\ред.формат\GPNG-GEP-RD-0407.501-000-IF-NVK-PLN-007_rA_RU.dwg;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;A;ред.формат;3b0ee267;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK-SPE-001_rAH_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\ФР\GPNG-GEP-RD-0407.501-000-IF-NVK-SPE-001_rAH_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. AH\ред.формат\GPNG-GEP-RD-0407.501-000-IF-NVK-SPE-001_rAH_RU.xlsm;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;AH;ред.формат;1b4909c8;duplicate
GPNG-GEP-RD-0407.501-000-IF-NVK-SPE-002_rA_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0229\ФР\GPNG-GEP-RD-0407.501-000-IF-NVK-SPE-002_rA_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.501\GPNG-GEP-RD-0407.501-000-IF-NVK\Рев. A\ред.формат\GPNG-GEP-RD-0407.501-000-IF-NVK-SPE-002_rA_RU.xlsm;Ранние работы;0407.501;GPNG-GEP-RD-0407.501-000-IF-NVK;A;ред.формат;8f8a3e43;duplicate
GPNG-GEP-RD-0407.502-000-IF-NVK-BOQ-001_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0230\PDF\GPNG-GEP-RD-0407.502-000-IF-NVK-BOQ-001_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.502\GPNG-GEP-RD-0407.502-000-IF-NVK\Рев. AH\пдф\GPNG-GEP-RD-0407.502-000-IF-NVK-BOQ-001_rAH_RU.pdf;Ранние работы;0407.502;GPNG-GEP-RD-0407.502-000-IF-NVK;AH;пдф;3213bb6f;duplicate
GPNG-GEP-RD-0407.502-000-IF-NVK-BOQ-002_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0230\PDF\GPNG-GEP-RD-0407.502-000-IF-NVK-BOQ-002_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.502\GPNG-GEP-RD-0407.502-000-IF-NVK\Рев. AH\пдф\GPNG-GEP-RD-0407.502-000-IF-NVK-BOQ-002_rAH_RU.pdf;Ранние работы;0407.502;GPNG-GEP-RD-0407.502-000-IF-NVK;AH;пдф;e3556019;duplicate
GPNG-GEP-RD-0407.502-000-IF-NVK-CD-001_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0230\PDF\GPNG-GEP-RD-0407.502-000-IF-NVK-CD-001_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.502\GPNG-GEP-RD-0407.502-000-IF-NVK\Рев. A\пдф\GPNG-GEP-RD-0407.502-000-IF-NVK-CD-001_rA_RU.pdf;Ранние работы;0407.502;GPNG-GEP-RD-0407.502-000-IF-NVK;A;пдф;b266ae1a;duplicate
GPNG-GEP-RD-0407.502-000-IF-NVK-DWG-002_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0230\PDF\GPNG-GEP-RD-0407.502-000-IF-NVK-DWG-002_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.502\GPNG-GEP-RD-0407.502-000-IF-NVK\Рев. AH\пдф\GPNG-GEP-RD-0407.502-000-IF-NVK-DWG-002_rAH_RU.pdf;Ранние работы;0407.502;GPNG-GEP-RD-0407.502-000-IF-NVK;AH;пдф;c6403767;duplicate
GPNG-GEP-RD-0407.502-000-IF-NVK-DWG-003_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0230\PDF\GPNG-GEP-RD-0407.502-000-IF-NVK-DWG-003_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.502\GPNG-GEP-RD-0407.502-000-IF-NVK\Рев. A\пдф\GPNG-GEP-RD-0407.502-000-IF-NVK-DWG-003_rA_RU.pdf;Ранние работы;0407.502;GPNG-GEP-RD-0407.502-000-IF-NVK;A;пдф;ff288119;duplicate
GPNG-GEP-RD-0407.502-000-IF-NVK-DWG-004_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0230\PDF\GPNG-GEP-RD-0407.502-000-IF-NVK-DWG-004_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.502\GPNG-GEP-RD-0407.502-000-IF-NVK\Рев. AH\пдф\GPNG-GEP-RD-0407.502-000-IF-NVK-DWG-004_rAH_RU.pdf;Ранние работы;0407.502;GPNG-GEP-RD-0407.502-000-IF-NVK;AH;пдф;9700bf91;duplicate
GPNG-GEP-RD-0407.502-000-IF-NVK-DWG-005_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0230\PDF\GPNG-GEP-RD-0407.502-000-IF-NVK-DWG-005_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.502\GPNG-GEP-RD-0407.502-000-IF-NVK\Рев. AH\пдф\GPNG-GEP-RD-0407.502-000-IF-NVK-DWG-005_rAH_RU.pdf;Ранние работы;0407.502;GPNG-GEP-RD-0407.502-000-IF-NVK;AH;пдф;8577f903;duplicate
GPNG-GEP-RD-0407.502-000-IF-NVK-PLN-006_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0230\PDF\GPNG-GEP-RD-0407.502-000-IF-NVK-PLN-006_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.502\GPNG-GEP-RD-0407.502-000-IF-NVK\Рев. AH\пдф\GPNG-GEP-RD-0407.502-000-IF-NVK-PLN-006_rAH_RU.pdf;Ранние работы;0407.502;GPNG-GEP-RD-0407.502-000-IF-NVK;AH;пдф;5fe9750c;duplicate
GPNG-GEP-RD-0407.502-000-IF-NVK-PLN-007_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0230\PDF\GPNG-GEP-RD-0407.502-000-IF-NVK-PLN-007_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.502\GPNG-GEP-RD-0407.502-000-IF-NVK\Рев. A\пдф\GPNG-GEP-RD-0407.502-000-IF-NVK-PLN-007_rA_RU.pdf;Ранние работы;0407.502;GPNG-GEP-RD-0407.502-000-IF-NVK;A;пдф;a3ff5a02;duplicate
GPNG-GEP-RD-0407.502-000-IF-NVK-SPE-001_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0230\PDF\GPNG-GEP-RD-0407.502-000-IF-NVK-SPE-001_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.502\GPNG-GEP-RD-0407.502-000-IF-NVK\Рев. AH\пдф\GPNG-GEP-RD-0407.502-000-IF-NVK-SPE-001_rAH_RU.pdf;Ранние работы;0407.502;GPNG-GEP-RD-0407.502-000-IF-NVK;AH;пдф;0e19fe34;duplicate
GPNG-GEP-RD-0407.502-000-IF-NVK-SPE-002_rA_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0230\PDF\GPNG-GEP-RD-0407.502-000-IF-NVK-SPE-002_rA_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.502\GPNG-GEP-RD-0407.502-000-IF-NVK\Рев. A\пдф\GPNG-GEP-RD-0407.502-000-IF-NVK-SPE-002_rA_RU.pdf;Ранние работы;0407.502;GPNG-GEP-RD-0407.502-000-IF-NVK;A;пдф;44265267;duplicate
GPNG-GEP-RD-0407.502-000-IF-NVK_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0230\PDF\GPNG-GEP-RD-0407.502-000-IF-NVK_rAH_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.502\GPNG-GEP-RD-0407.502-000-IF-NVK\Рев. AH\пдф\GPNG-GEP-RD-0407.502-000-IF-NVK_rAH_RU.pdf;Ранние работы;0407.502;GPNG-GEP-RD-0407.502-000-IF-NVK;AH;пдф;a8c6be36;duplicate
GPNG-GEP-RD-0407.502-000-IF-NVK-BOQ-001_rAH_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0230\ФР\GPNG-GEP-RD-0407.502-000-IF-NVK-BOQ-001_rAH_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.502\GPNG-GEP-RD-0407.502-000-IF-NVK\Рев. AH\ред.формат\GPNG-GEP-RD-0407.502-000-IF-NVK-BOQ-001_rAH_RU.xlsm;Ранние работы;0407.502;GPNG-GEP-RD-0407.502-000-IF-NVK;AH;ред.формат;8300904c;duplicate
GPNG-GEP-RD-0407.502-000-IF-NVK-BOQ-002_rAH_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0230\ФР\GPNG-GEP-RD-0407.502-000-IF-NVK-BOQ-002_rAH_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.502\GPNG-GEP-RD-0407.502-000-IF-NVK\Рев. AH\ред.формат\GPNG-GEP-RD-0407.502-000-IF-NVK-BOQ-002_rAH_RU.xlsm;Ранние работы;0407.502;GPNG-GEP-RD-0407.502-000-IF-NVK;AH;ред.формат;4f6610c2;duplicate
