Имя файла;Исходный путь;Конечный путь;Категория;Раздел;Подпапка;Ревизия;Тип файла;CRC;Статус
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-010_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0196\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-010_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. 00\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-010_r00_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;00;ред.формат;6bf9c14b;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-011_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0196\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-011_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. 00\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-011_r00_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;00;ред.формат;9a247e66;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-012_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0196\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-012_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. 00\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-012_r00_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;00;ред.формат;1f4faf1a;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-013_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0196\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-013_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. 00\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-013_r00_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;00;ред.формат;f9eccf8a;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-014_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0196\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-014_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. 00\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-014_r00_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;00;ред.формат;7cc07b46;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-015_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0196\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-015_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. 00\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-015_r00_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;00;ред.формат;c9cb344d;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-016_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0196\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-016_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. 00\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-016_r00_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;00;ред.формат;10c348d0;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-017_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0196\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-017_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. 00\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-017_r00_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;00;ред.формат;70317e3c;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-018_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0196\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-018_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. 00\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-018_r00_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;00;ред.формат;b603daf4;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-019_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0196\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-019_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. 00\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-019_r00_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;00;ред.формат;e1565cb0;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-020_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0196\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-020_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. 00\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-020_r00_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;00;ред.формат;06a38652;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-021_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0196\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-021_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. 00\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-021_r00_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;00;ред.формат;62b1f9e5;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-022_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0196\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-022_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. 00\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-DWG-022_r00_RU.dwg;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;00;ред.формат;a51fcb99;copied
GPNG-GEP-RD-0407.001-001-CI-KZ1-SPE-001_r00_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0196\GPNG-GEP-RD-0407.001-001-CI-KZ1-SPE-001_r00_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.001\GPNG-GEP-RD-0407.001-001-CI-KZ1\Рев. 00\ред.формат\GPNG-GEP-RD-0407.001-001-CI-KZ1-SPE-001_r00_RU.xlsm;Ранние работы;0407.001;GPNG-GEP-RD-0407.001-001-CI-KZ1;00;ред.формат;939e45d2;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-BOQ-001_rD_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0197\GPNG-GEP-RD-0407.000-000-IF-NVK0-BOQ-001_rD_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. D\пдф\GPNG-GEP-RD-0407.000-000-IF-NVK0-BOQ-001_rD_RU.pdf;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;D;пдф;d80d9ac6;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-BOQ-001_rD_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0197\GPNG-GEP-RD-0407.000-000-IF-NVK0-BOQ-001_rD_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. D\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-BOQ-001_rD_RU.xlsm;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;D;ред.формат;eb172d8e;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-BOQ-002_rD_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0197\GPNG-GEP-RD-0407.000-000-IF-NVK0-BOQ-002_rD_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. D\пдф\GPNG-GEP-RD-0407.000-000-IF-NVK0-BOQ-002_rD_RU.pdf;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;D;пдф;b0df8fe3;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-BOQ-002_rD_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0197\GPNG-GEP-RD-0407.000-000-IF-NVK0-BOQ-002_rD_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. D\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-BOQ-002_rD_RU.xlsm;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;D;ред.формат;044eeea7;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-CD-001_rD_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0197\GPNG-GEP-RD-0407.000-000-IF-NVK0-CD-001_rD_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. D\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-CD-001_rD_RU.dwg;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;D;ред.формат;ff611abc;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-CD-001_rD_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0197\GPNG-GEP-RD-0407.000-000-IF-NVK0-CD-001_rD_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. D\пдф\GPNG-GEP-RD-0407.000-000-IF-NVK0-CD-001_rD_RU.pdf;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;D;пдф;c6c0521a;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0_rD_RU.pdf;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0197\GPNG-GEP-RD-0407.000-000-IF-NVK0_rD_RU.pdf;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. D\пдф\GPNG-GEP-RD-0407.000-000-IF-NVK0_rD_RU.pdf;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;D;пдф;f914aa6c;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-BOQ-001_r00_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0198\GPNG-GEP-RD-0407.000-000-IF-NVK0-BOQ-001_r00_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-BOQ-001_r00_RU.xlsm;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;00;ред.формат;ddc861cd;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-BOQ-002_r00_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0198\GPNG-GEP-RD-0407.000-000-IF-NVK0-BOQ-002_r00_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-BOQ-002_r00_RU.xlsm;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;00;ред.формат;3c5cbe66;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-CAL-001_r00_RU.docx;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0198\GPNG-GEP-RD-0407.000-000-IF-NVK0-CAL-001_r00_RU.docx;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-CAL-001_r00_RU.docx;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;00;ред.формат;564f6ff6;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-CAL-002_r00_RU.docx;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0198\GPNG-GEP-RD-0407.000-000-IF-NVK0-CAL-002_r00_RU.docx;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-CAL-002_r00_RU.docx;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;00;ред.формат;52cb4331;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-CD-001_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0198\GPNG-GEP-RD-0407.000-000-IF-NVK0-CD-001_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-CD-001_r00_RU.dwg;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;00;ред.формат;40142ddb;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-002,003,004_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0198\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-002,003,004_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-002,003,004_r00_RU.dwg;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;00;ред.формат;b84c47d1;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-006_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0198\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-006_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-006_r00_RU.dwg;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;00;ред.формат;eda94dc5;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-007_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0198\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-007_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-007_r00_RU.dwg;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;00;ред.формат;93a78e82;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-008_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0198\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-008_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-008_r00_RU.dwg;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;00;ред.формат;63ea5697;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-009_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0198\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-009_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-009_r00_RU.dwg;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;00;ред.формат;bcae057a;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-010_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0198\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-010_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-010_r00_RU.dwg;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;00;ред.формат;3d21053d;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-012_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0198\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-012_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-012_r00_RU.dwg;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;00;ред.формат;5c14bbd8;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-013_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0198\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-013_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-013_r00_RU.dwg;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;00;ред.формат;d42ed493;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-014_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0198\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-014_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-DWG-014_r00_RU.dwg;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;00;ред.формат;f67016d2;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-PLN-005,011,017_r00_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0198\GPNG-GEP-RD-0407.000-000-IF-NVK0-PLN-005,011,017_r00_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-PLN-005,011,017_r00_RU.dwg;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;00;ред.формат;eda37979;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-SPE-001_r00_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0198\GPNG-GEP-RD-0407.000-000-IF-NVK0-SPE-001_r00_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-SPE-001_r00_RU.xlsm;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;00;ред.формат;cc5bff66;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-SPE-002_r00_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0198\GPNG-GEP-RD-0407.000-000-IF-NVK0-SPE-002_r00_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-SPE-002_r00_RU.xlsm;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;00;ред.формат;7913b15f;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-SPE-003_r00_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0198\GPNG-GEP-RD-0407.000-000-IF-NVK0-SPE-003_r00_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-SPE-003_r00_RU.xlsm;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;00;ред.формат;98b24f2b;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-SPE-004_r00_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0198\GPNG-GEP-RD-0407.000-000-IF-NVK0-SPE-004_r00_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-SPE-004_r00_RU.xlsm;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;00;ред.формат;964a007d;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-SPE-005_r00_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0198\GPNG-GEP-RD-0407.000-000-IF-NVK0-SPE-005_r00_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-SPE-005_r00_RU.xlsm;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;00;ред.формат;bf448575;copied
GPNG-GEP-RD-0407.000-000-IF-NVK0-SPE-006_r00_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0198\GPNG-GEP-RD-0407.000-000-IF-NVK0-SPE-006_r00_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-IF-NVK0\Рев. 00\ред.формат\GPNG-GEP-RD-0407.000-000-IF-NVK0-SPE-006_r00_RU.xlsm;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-IF-NVK0;00;ред.формат;309672ea;copied
GPNG-GEP-RD-0407.000-000-PM-MDR-001_r03_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0199\GPNG-GEP-RD-0407.000-000-PM-MDR-001_r03_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-PM-MDR\Рев. 03\ред.формат\GPNG-GEP-RD-0407.000-000-PM-MDR-001_r03_RU.xlsm;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-PM-MDR;03;ред.формат;939909f2;copied
GPNG-GEP-RD-0407.000-000-CI-KZ3-BOQ-001_rA_RU.xlsm;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0203\GPNG-GEP-RD-0407.000-000-CI-KZ3-BOQ-001_rA_RU.xlsm;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-CI-KZ3\Рев. A\ред.формат\GPNG-GEP-RD-0407.000-000-CI-KZ3-BOQ-001_rA_RU.xlsm;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-CI-KZ3;A;ред.формат;294d4ecc;copied
GPNG-GEP-RD-0407.000-000-CI-KZ3-CD-001_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0203\GPNG-GEP-RD-0407.000-000-CI-KZ3-CD-001_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-CI-KZ3\Рев. A\ред.формат\GPNG-GEP-RD-0407.000-000-CI-KZ3-CD-001_rA_RU.dwg;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-CI-KZ3;A;ред.формат;c1266a4e;copied
GPNG-GEP-RD-0407.000-000-CI-KZ3-DWG-002_rA_RU.dwg;C:/Users/YakupovTR/Desktop/miha\GEP-ASPA-GPNG-003-TRA-0203\GPNG-GEP-RD-0407.000-000-CI-KZ3-DWG-002_rA_RU.dwg;C:/Users/YakupovTR/Desktop/misha\Ранние работы\0407.000\GPNG-GEP-RD-0407.000-000-CI-KZ3\Рев. A\ред.формат\GPNG-GEP-RD-0407.000-000-CI-KZ3-DWG-002_rA_RU.dwg;Ранние работы;0407.000;GPNG-GEP-RD-0407.000-000-CI-KZ3;A;ред.формат;9753c247;copied
